ORIGINAL ORDER,MONTH,HABITAT,PLOP,SUB,TAG,INDICADOR,FAMILY,Nombre científico,GENERO,Especie,B,F,UF,RF,D,OBS,N,DATE,YEAR,TEMPERATURE,RAIN,GENERO_limpio,Rol_Agroforestal
27325,8,Bosque de Tierra Firme,TF5,1a,903,NO,Sapotaceae,Pouteria procera (Mart.) K.Hammer,Pouteria,procera,0,0,0,0,0,,0,2011-08-06,2011,23.010290322580637,74.52000000000001,Pouteria,Estrella Comercial - Frutal
27331,8,Bosque de Tierra Firme,TF5,1a,911,NO,Fabaceae,Inga auristellae Harms,Inga,auristellae,0,0,0,0,0,,0,2011-08-06,2011,23.010290322580637,74.52000000000001,Inga,Ingeniero del Suelo - Fijador N
27334,8,Bosque de Tierra Firme,TF5,1b,915,NO,Fabaceae,Inga sp. 2,Inga,sp,0,0,0,0,0,,0,2011-08-06,2011,23.010290322580637,74.52000000000001,Inga,Ingeniero del Suelo - Fijador N
27337,8,Bosque de Tierra Firme,TF5,1b,918,NO,Fabaceae,Inga cordistipula Mart.,Inga,cordistipula,0,0,0,0,0,,0,2011-08-06,2011,23.010290322580637,74.52000000000001,Inga,Ingeniero del Suelo - Fijador N
27341,8,Bosque de Tierra Firme,TF5,2a,923,NO,Malvaceae,Theobroma speciosum Willd. ex Spreng.,Theobroma,speciosum,0,0,0,0,0,,0,2011-08-06,2011,23.010290322580637,74.52000000000001,Theobroma,Estrella Comercial - Frutal
27346,8,Bosque de Tierra Firme,TF5,2a,930,NO,Apocynaceae,Aspidosperma rigidum Rusby,Aspidosperma,rigidum,0,0,0,0,0,,0,2011-08-06,2011,23.010290322580637,74.52000000000001,Aspidosperma,Caja Fuerte - Maderable
27348,8,Bosque de Tierra Firme,TF5,2b,934,NO,Fabaceae,Dipteryx micrantha Harms,Dipteryx,micrantha,0,0,0,0,0,,0,2011-08-06,2011,23.010290322580637,74.52000000000001,Dipteryx,Estrella Comercial - Industrial
27356,8,Bosque de Tierra Firme,TF5,3a,942,NO,Fabaceae,Inga edulis Mart.,Inga,edulis,2,0,2,0,0,,1,2011-08-06,2011,23.010290322580637,74.52000000000001,Inga,Ingeniero del Suelo - Fijador N
27360,8,Bosque de Tierra Firme,TF5,3a,946,NO,Fabaceae,Inga sp. 2,Inga,sp,3,2,2,0,0,,1,2011-08-06,2011,23.010290322580637,74.52000000000001,Inga,Ingeniero del Suelo - Fijador N
27368,8,Bosque de Tierra Firme,TF5,3b,959,NO,Fabaceae,Inga sp. 2,Inga,sp,3,0,2,0,0,,1,2011-08-06,2011,23.010290322580637,74.52000000000001,Inga,Ingeniero del Suelo - Fijador N
27375,8,Bosque de Tierra Firme,TF5,4a,970,NO,Sapotaceae,Pouteria procera (Mart.) K.Hammer,Pouteria,procera,0,0,0,2,0,,1,2011-08-06,2011,23.010290322580637,74.52000000000001,Pouteria,Estrella Comercial - Frutal
27383,8,Bosque de Tierra Firme,TF5,4b,983,NO,Bignonaceae,Jacaranda copaia subsp. spectabilis (Mart. ex DC.) A.H.Gentry,Jacaranda,copaia subsp. spectabilis,0,0,0,0,0,desfoliado,0,2011-08-06,2011,23.010290322580637,74.52000000000001,Jacaranda,Ingeniero del Suelo - Pionera
27386,8,Bosque de Tierra Firme,TF5,4b,986,NO,Sapotaceae,Pouteria tarapotensis (Eichler ex Pierre) Baehni,Pouteria,tarapotensis,0,0,3,0,0,,1,2011-08-06,2011,23.010290322580637,74.52000000000001,Pouteria,Estrella Comercial - Frutal
27388,8,Bosque de Tierra Firme,TF5,4b,988,NO,Moraceae,Brosimum acutifolium subsp. obovatum (Ducke) C.C.Berg,Brosimum,acutifolium subsp. obovatum,0,0,0,0,0,,0,2011-08-06,2011,23.010290322580637,74.52000000000001,Brosimum,Caja Fuerte - Maderable
27390,8,Bosque de Tierra Firme,TF5,4b,990,NO,Sapotaceae,Pouteria tarapotensis (Eichler ex Pierre) Baehni,Pouteria,tarapotensis,0,0,4,0,0,,1,2011-08-06,2011,23.010290322580637,74.52000000000001,Pouteria,Estrella Comercial - Frutal
27398,8,Bosque de Tierra Firme,TF5,5a,994A,NO,Apocynaceae,Aspidosperma rigidum Rusby,Aspidosperma,rigidum,0,0,0,0,0,desfoliado,0,2011-08-06,2011,23.010290322580637,74.52000000000001,Aspidosperma,Caja Fuerte - Maderable
27401,8,Bosque de Tierra Firme,TF5,5b,998,NO,Fabaceae,Swartzia myrtifolia Sm.,Swartzia,myrtifolia,0,0,0,0,0,,0,2011-08-06,2011,23.010290322580637,74.52000000000001,Swartzia,Ingeniero del Suelo - Fijador N
27405,8,Bosque de Tierra Firme,TF5,5b,958A,NO,Apocynaceae,Aspidosperma vargasii A.DC.,Aspidosperma,vargasii,0,0,0,0,0,desfoliado,0,2011-08-06,2011,23.010290322580637,74.52000000000001,Aspidosperma,Caja Fuerte - Maderable
28347,9,Bosque de Tierra Firme,TF1,1a,501,NO,Fabaceae,Swartzia myrtifolia Sm.,Swartzia,myrtifolia,0,0,0,0,0,,0,2011-09-18,2011,24.810916666666664,77.16,Swartzia,Ingeniero del Suelo - Fijador N
28350,9,Bosque de Tierra Firme,TF1,1a,504,NO,Fabaceae,Swartzia tomentifera (Ducke) Ducke,Swartzia,tomentifera,0,0,0,0,0,,0,2011-09-18,2011,24.810916666666664,77.16,Swartzia,Ingeniero del Suelo - Fijador N
28352,9,Bosque de Tierra Firme,TF1,1a,506,NO,Apocynaceae,Aspidosperma nitidum Benth. ex Müll.Arg.,Aspidosperma,nitidum,0,0,0,0,0,,0,2011-09-18,2011,24.810916666666664,77.16,Aspidosperma,Caja Fuerte - Maderable
28358,9,Bosque de Tierra Firme,TF1,1b,512,NO,Sapotaceae,Pouteria procera (Mart.) K.Hammer,Pouteria,procera,0,0,0,0,0,,0,2011-09-18,2011,24.810916666666664,77.16,Pouteria,Estrella Comercial - Frutal
28359,9,Bosque de Tierra Firme,TF1,1b,513,NO,Euphorbiaceae,Croton sp.,Croton,sp,0,0,0,0,0,,0,2011-09-18,2011,24.810916666666664,77.16,Croton,Estrella Comercial - Industrial
28371,9,Bosque de Tierra Firme,TF1,2b,528,NO,Fabaceae,Erythrina ulei Harms,Erythrina,ulei,0,0,1,0,1,,1,2011-09-18,2011,24.810916666666664,77.16,Erythrina,Ingeniero del Suelo - Fijador N
28372,9,Bosque de Tierra Firme,TF1,2b,529,NO,Fabaceae,Erythrina ulei Harms,Erythrina,ulei,0,0,4,0,0,,1,2011-09-18,2011,24.810916666666664,77.16,Erythrina,Ingeniero del Suelo - Fijador N
28384,9,Bosque de Tierra Firme,TF1,3b,547,NO,Fabaceae,Erythrina ulei Harms,Erythrina,ulei,0,0,0,0,0,desfoliado,0,2011-09-18,2011,24.810916666666664,77.16,Erythrina,Ingeniero del Suelo - Fijador N
28392,9,Bosque de Tierra Firme,TF1,4b,559,NO,Sapotaceae,Pouteria pariry (Ducke) Baehni,Pouteria,pariry,0,0,0,0,0,,0,2011-09-18,2011,24.810916666666664,77.16,Pouteria,Estrella Comercial - Frutal
28393,9,Bosque de Tierra Firme,TF1,4b,560,NO,Fabaceae,Erythrina ulei Harms,Erythrina,ulei,0,0,0,0,0,,0,2011-09-18,2011,24.810916666666664,77.16,Erythrina,Ingeniero del Suelo - Fijador N
28397,9,Bosque de Tierra Firme,TF1,5a,564,NO,Fabaceae,Hymenaea courbaril L.,Hymenaea,courbaril,0,0,0,1,0,hojas nuevas,1,2011-09-18,2011,24.810916666666664,77.16,Hymenaea,Estrella Comercial - Frutal
28409,9,Bosque de Tierra Firme,TF1,6a,580,NO,Sapotaceae,Pouteria sp. 3,Pouteria,sp,1,1,0,0,0,,1,2011-09-18,2011,24.810916666666664,77.16,Pouteria,Estrella Comercial - Frutal
28410,9,Bosque de Tierra Firme,TF1,6a,581,NO,Fabaceae,Swartzia myrtifolia Sm.,Swartzia,myrtifolia,0,0,0,0,0,,0,2011-09-18,2011,24.810916666666664,77.16,Swartzia,Ingeniero del Suelo - Fijador N
28413,9,Bosque de Tierra Firme,TF1,6b,589,NO,Fabaceae,Hymenaea courbaril L.,Hymenaea,courbaril,0,0,0,3,1,,1,2011-09-18,2011,24.810916666666664,77.16,Hymenaea,Estrella Comercial - Frutal
28432,9,Bosque de Tierra Firme,TF2,1b,614,NO,Fabaceae,Copaifera reticulata Ducke,Copaifera,reticulata,0,0,0,0,0,,0,2011-09-18,2011,24.810916666666664,77.16,Copaifera,Estrella Comercial - Industrial
28435,9,Bosque de Tierra Firme,TF2,1b,617,NO,Sapotaceae,Pouteria sp. 2,Pouteria,sp,0,0,0,0,0,,0,2011-09-18,2011,24.810916666666664,77.16,Pouteria,Estrella Comercial - Frutal
28439,9,Bosque de Tierra Firme,TF2,1b,624,NO,Euphorbiaceae,Hevea guianensis Aubl.,Hevea,guianensis,0,0,0,0,0,,0,2011-09-18,2011,24.810916666666664,77.16,Hevea,Estrella Comercial - Industrial
28443,9,Bosque de Tierra Firme,TF2,2a,629,NO,Euphorbiaceae,Hevea guianensis Aubl.,Hevea,guianensis,0,0,0,0,0,,0,2011-09-18,2011,24.810916666666664,77.16,Hevea,Estrella Comercial - Industrial
28450,9,Bosque de Tierra Firme,TF2,2b,638,NO,Moraceae,Brosimum rubescens Taub.,Brosimum,rubescens,0,0,0,0,0,,0,2011-09-18,2011,24.810916666666664,77.16,Brosimum,Caja Fuerte - Maderable
28455,9,Bosque de Tierra Firme,TF2,3a,648,NO,Sapotaceae,Pouteria torta (Mart.) Radlk.,Pouteria,torta,0,0,0,0,0,,0,2011-09-18,2011,24.810916666666664,77.16,Pouteria,Estrella Comercial - Frutal
28460,9,Bosque de Tierra Firme,TF2,3b,654,NO,Fabaceae,Inga sapindoides Willd.,Inga,sapindoides,0,0,0,0,0,,0,2011-09-18,2011,24.810916666666664,77.16,Inga,Ingeniero del Suelo - Fijador N
28465,9,Bosque de Tierra Firme,TF2,4a,661,NO,Euphorbiaceae,Hevea guianensis Aubl.,Hevea,guianensis,0,0,0,0,0,,0,2011-09-18,2011,24.810916666666664,77.16,Hevea,Estrella Comercial - Industrial
28471,9,Bosque de Tierra Firme,TF2,4a,669,NO,Fabaceae,Tachigali vasquezii Pipoly,Tachigali,vasquezii,0,0,0,0,0,,0,2011-09-18,2011,24.810916666666664,77.16,Tachigali,Ingeniero del Suelo - Fijador N
28480,9,Bosque de Tierra Firme,TF2,4b,681,NO,Malvaceae,Theobroma speciosum Willd. ex Spreng.,Theobroma,speciosum,0,0,0,0,0,,0,2011-09-18,2011,24.810916666666664,77.16,Theobroma,Estrella Comercial - Frutal
28486,9,Bosque de Tierra Firme,TF2,4b,687,NO,Urticaceae,Cecropia sciadophylla Mart.,Cecropia,sciadophylla,0,0,0,0,0,,0,2011-09-18,2011,24.810916666666664,77.16,Cecropia,Ingeniero del Suelo - Pionera
28494,9,Bosque de Tierra Firme,TF2,5a,695,NO,Arecaceae,Bactris gasipaes Kunth,Bactris,gasipaes,0,0,0,0,0,,0,2011-09-18,2011,24.810916666666664,77.16,Bactris,Estrella Comercial - Frutal
28497,9,Bosque de Tierra Firme,TF2,5a,698,NO,Meliaceae,Cedrela fissilis Vell.,Cedrela,fissilis,0,0,0,0,0,,0,2011-09-18,2011,24.810916666666664,77.16,Cedrela,Caja Fuerte - Maderable
28517,9,Bosque de Tierra Firme,TF3,1b,721,NO,Moraceae,Brosimum rubescens Taub.,Brosimum,rubescens,0,0,0,0,0,,0,2011-09-18,2011,24.810916666666664,77.16,Brosimum,Caja Fuerte - Maderable
28537,9,Bosque de Tierra Firme,TF3,2b,746,NO,Euphorbiaceae,Hevea guianensis Aubl.,Hevea,guianensis,0,0,0,0,0,hojas nuevas,0,2011-09-18,2011,24.810916666666664,77.16,Hevea,Estrella Comercial - Industrial
28539,9,Bosque de Tierra Firme,TF3,2b,749,NO,Fabaceae,Cedrelinga catenaeformis (Ducke) Ducke,Cedrelinga,catenaeformis,0,0,0,0,0,,0,2011-09-18,2011,24.810916666666664,77.16,Cedrelinga,Caja Fuerte - Maderable / Fijador N
28542,9,Bosque de Tierra Firme,TF3,3a,756,NO,Fabaceae,Inga alba (Sw.) Willd.,Inga,alba,0,0,0,0,0,,0,2011-09-18,2011,24.810916666666664,77.16,Inga,Ingeniero del Suelo - Fijador N
28549,9,Bosque de Tierra Firme,TF3,4a,765,NO,Apocynaceae,Aspidosperma vargasii A.DC.,Aspidosperma,vargasii,0,0,0,0,0,,0,2011-09-18,2011,24.810916666666664,77.16,Aspidosperma,Caja Fuerte - Maderable
28558,9,Bosque de Tierra Firme,TF3,4b,777,NO,Euphorbiaceae,Hevea guianensis Aubl.,Hevea,guianensis,3,0,0,0,0,hojas nuevas,1,2011-09-18,2011,24.810916666666664,77.16,Hevea,Estrella Comercial - Industrial
28563,9,Bosque de Tierra Firme,TF3,5a,785,NO,Fabaceae,Copaifera reticulata Ducke,Copaifera,reticulata,0,0,0,0,0,desfoliando,0,2011-09-18,2011,24.810916666666664,77.16,Copaifera,Estrella Comercial - Industrial
28567,9,Bosque de Tierra Firme,TF3,5a,790,NO,Euphorbiaceae,Hevea guianensis Aubl.,Hevea,guianensis,0,0,1,0,0,,1,2011-09-18,2011,24.810916666666664,77.16,Hevea,Estrella Comercial - Industrial
28572,9,Bosque de Tierra Firme,TF3,5b,796,NO,Fabaceae,Copaifera reticulata Ducke,Copaifera,reticulata,0,0,0,0,0,hojas nuevas,0,2011-09-18,2011,24.810916666666664,77.16,Copaifera,Estrella Comercial - Industrial
28580,9,Bosque de Tierra Firme,TF4,1a,807,NO,Euphorbiaceae,Hevea guianensis Aubl.,Hevea,guianensis,0,0,0,0,0,hojas nuevas,0,2011-09-18,2011,24.810916666666664,77.16,Hevea,Estrella Comercial - Industrial
28584,9,Bosque de Tierra Firme,TF4,1a,811,NO,Euphorbiaceae,Hevea guianensis Aubl.,Hevea,guianensis,0,3,0,0,0,,1,2011-09-18,2011,24.810916666666664,77.16,Hevea,Estrella Comercial - Industrial
28590,9,Bosque de Tierra Firme,TF4,1b,817,NO,Sapotaceae,Pouteria pariry (Ducke) Baehni,Pouteria,pariry,2,2,0,0,0,,1,2011-09-18,2011,24.810916666666664,77.16,Pouteria,Estrella Comercial - Frutal
28593,9,Bosque de Tierra Firme,TF4,1b,820,NO,Olacaceae,Aptandra tubicina (Poepp.) Benth. ex Miers,Aptandra,tubicina,0,0,0,0,0,,0,2011-09-18,2011,24.810916666666664,77.16,Aptandra,Ingeniero del Suelo - Pionera
28610,9,Bosque de Tierra Firme,TF4,2a,840,NO,Fabaceae,Inga stipularis DC.,Inga,stipularis,0,0,0,0,0,,0,2011-09-18,2011,24.810916666666664,77.16,Inga,Ingeniero del Suelo - Fijador N
28630,9,Bosque de Tierra Firme,TF4,3a,867,NO,Fabaceae,Inga punctata Willd.,Inga,punctata,0,0,0,0,0,,0,2011-09-18,2011,24.810916666666664,77.16,Inga,Ingeniero del Suelo - Fijador N
28638,9,Bosque de Tierra Firme,TF4,3a,876,NO,Bignonaceae,Jacaranda copaia (Aubl.) D.Don,Jacaranda,copaia,0,0,0,0,0,,0,2011-09-18,2011,24.810916666666664,77.16,Jacaranda,Ingeniero del Suelo - Pionera
28646,9,Bosque de Tierra Firme,TF4,3b,884,NO,Apocynaceae,Aspidosperma nitidum Benth. ex Müll.Arg.,Aspidosperma,nitidum,0,0,0,0,0,,0,2011-09-18,2011,24.810916666666664,77.16,Aspidosperma,Caja Fuerte - Maderable
28662,9,Bosque de Tierra Firme,TF5,1a,903,NO,Sapotaceae,Pouteria procera (Mart.) K.Hammer,Pouteria,procera,0,0,0,0,0,,0,2011-09-19,2011,24.810916666666664,77.16,Pouteria,Estrella Comercial - Frutal
28668,9,Bosque de Tierra Firme,TF5,1a,911,NO,Fabaceae,Inga auristellae Harms,Inga,auristellae,0,0,3,0,0,,1,2011-09-19,2011,24.810916666666664,77.16,Inga,Ingeniero del Suelo - Fijador N
28671,9,Bosque de Tierra Firme,TF5,1b,915,NO,Fabaceae,Inga sp. 2,Inga,sp,0,0,0,0,0,,0,2011-09-19,2011,24.810916666666664,77.16,Inga,Ingeniero del Suelo - Fijador N
28674,9,Bosque de Tierra Firme,TF5,1b,918,NO,Fabaceae,Inga cordistipula Mart.,Inga,cordistipula,0,0,0,0,0,,0,2011-09-19,2011,24.810916666666664,77.16,Inga,Ingeniero del Suelo - Fijador N
28678,9,Bosque de Tierra Firme,TF5,2a,923,NO,Malvaceae,Theobroma speciosum Willd. ex Spreng.,Theobroma,speciosum,0,0,0,0,0,,0,2011-09-19,2011,24.810916666666664,77.16,Theobroma,Estrella Comercial - Frutal
28683,9,Bosque de Tierra Firme,TF5,2a,930,NO,Apocynaceae,Aspidosperma rigidum Rusby,Aspidosperma,rigidum,0,0,0,0,0,hojas nuevas,0,2011-09-19,2011,24.810916666666664,77.16,Aspidosperma,Caja Fuerte - Maderable
28685,9,Bosque de Tierra Firme,TF5,2b,934,NO,Fabaceae,Dipteryx micrantha Harms,Dipteryx,micrantha,0,0,0,0,0,desfoliado,0,2011-09-19,2011,24.810916666666664,77.16,Dipteryx,Estrella Comercial - Industrial
28693,9,Bosque de Tierra Firme,TF5,3a,942,NO,Fabaceae,Inga edulis Mart.,Inga,edulis,0,0,3,0,0,,1,2011-09-19,2011,24.810916666666664,77.16,Inga,Ingeniero del Suelo - Fijador N
28697,9,Bosque de Tierra Firme,TF5,3a,946,NO,Fabaceae,Inga sp. 2,Inga,sp,0,0,3,0,0,,1,2011-09-19,2011,24.810916666666664,77.16,Inga,Ingeniero del Suelo - Fijador N
28705,9,Bosque de Tierra Firme,TF5,3b,959,NO,Fabaceae,Inga sp. 2,Inga,sp,0,2,0,0,0,,1,2011-09-19,2011,24.810916666666664,77.16,Inga,Ingeniero del Suelo - Fijador N
28712,9,Bosque de Tierra Firme,TF5,4a,970,NO,Sapotaceae,Pouteria procera (Mart.) K.Hammer,Pouteria,procera,0,0,0,0,0,,0,2011-09-19,2011,24.810916666666664,77.16,Pouteria,Estrella Comercial - Frutal
28720,9,Bosque de Tierra Firme,TF5,4b,983,NO,Bignonaceae,Jacaranda copaia subsp. spectabilis (Mart. ex DC.) A.H.Gentry,Jacaranda,copaia subsp. spectabilis,0,0,0,0,0,desfoliado,0,2011-09-19,2011,24.810916666666664,77.16,Jacaranda,Ingeniero del Suelo - Pionera
28723,9,Bosque de Tierra Firme,TF5,4b,986,NO,Sapotaceae,Pouteria tarapotensis (Eichler ex Pierre) Baehni,Pouteria,tarapotensis,3,0,1,0,0,,1,2011-09-19,2011,24.810916666666664,77.16,Pouteria,Estrella Comercial - Frutal
28725,9,Bosque de Tierra Firme,TF5,4b,988,NO,Moraceae,Brosimum acutifolium subsp. obovatum (Ducke) C.C.Berg,Brosimum,acutifolium subsp. obovatum,0,0,0,0,0,,0,2011-09-19,2011,24.810916666666664,77.16,Brosimum,Caja Fuerte - Maderable
28727,9,Bosque de Tierra Firme,TF5,4b,990,NO,Sapotaceae,Pouteria tarapotensis (Eichler ex Pierre) Baehni,Pouteria,tarapotensis,4,0,3,0,0,,1,2011-09-19,2011,24.810916666666664,77.16,Pouteria,Estrella Comercial - Frutal
28735,9,Bosque de Tierra Firme,TF5,5a,994A,NO,Apocynaceae,Aspidosperma rigidum Rusby,Aspidosperma,rigidum,0,0,0,0,0,desfoliado,0,2011-09-19,2011,24.810916666666664,77.16,Aspidosperma,Caja Fuerte - Maderable
28738,9,Bosque de Tierra Firme,TF5,5b,998,NO,Fabaceae,Swartzia myrtifolia Sm.,Swartzia,myrtifolia,0,0,0,0,0,,0,2011-09-19,2011,24.810916666666664,77.16,Swartzia,Ingeniero del Suelo - Fijador N
28742,9,Bosque de Tierra Firme,TF5,5b,958A,NO,Apocynaceae,Aspidosperma vargasii A.DC.,Aspidosperma,vargasii,0,0,0,0,0,desfoliado,0,2011-09-19,2011,24.810916666666664,77.16,Aspidosperma,Caja Fuerte - Maderable
29684,10,Bosque de Tierra Firme,TF1,1a,501,NO,Fabaceae,Swartzia myrtifolia Sm.,Swartzia,myrtifolia,0,0,0,0,0,,0,2011-10-19,2011,25.469338709677423,180.82999999999998,Swartzia,Ingeniero del Suelo - Fijador N
29687,10,Bosque de Tierra Firme,TF1,1a,504,NO,Fabaceae,Swartzia tomentifera (Ducke) Ducke,Swartzia,tomentifera,0,0,0,0,0,,0,2011-10-19,2011,25.469338709677423,180.82999999999998,Swartzia,Ingeniero del Suelo - Fijador N
29689,10,Bosque de Tierra Firme,TF1,1a,506,NO,Apocynaceae,Aspidosperma nitidum Benth. ex Müll.Arg.,Aspidosperma,nitidum,0,0,0,0,0,,0,2011-10-19,2011,25.469338709677423,180.82999999999998,Aspidosperma,Caja Fuerte - Maderable
29695,10,Bosque de Tierra Firme,TF1,1b,512,NO,Sapotaceae,Pouteria procera (Mart.) K.Hammer,Pouteria,procera,0,0,0,0,0,,0,2011-10-19,2011,25.469338709677423,180.82999999999998,Pouteria,Estrella Comercial - Frutal
29696,10,Bosque de Tierra Firme,TF1,1b,513,NO,Euphorbiaceae,Croton sp.,Croton,sp,2,0,0,0,0,,1,2011-10-19,2011,25.469338709677423,180.82999999999998,Croton,Estrella Comercial - Industrial
29708,10,Bosque de Tierra Firme,TF1,2b,528,NO,Fabaceae,Erythrina ulei Harms,Erythrina,ulei,0,0,0,0,0,,0,2011-10-19,2011,25.469338709677423,180.82999999999998,Erythrina,Ingeniero del Suelo - Fijador N
29709,10,Bosque de Tierra Firme,TF1,2b,529,NO,Fabaceae,Erythrina ulei Harms,Erythrina,ulei,0,0,0,0,3,,0,2011-10-19,2011,25.469338709677423,180.82999999999998,Erythrina,Ingeniero del Suelo - Fijador N
29721,10,Bosque de Tierra Firme,TF1,3b,547,NO,Fabaceae,Erythrina ulei Harms,Erythrina,ulei,0,0,0,0,0,desfoliado,0,2011-10-19,2011,25.469338709677423,180.82999999999998,Erythrina,Ingeniero del Suelo - Fijador N
29729,10,Bosque de Tierra Firme,TF1,4b,559,NO,Sapotaceae,Pouteria pariry (Ducke) Baehni,Pouteria,pariry,0,0,0,0,0,,0,2011-10-19,2011,25.469338709677423,180.82999999999998,Pouteria,Estrella Comercial - Frutal
29730,10,Bosque de Tierra Firme,TF1,4b,560,NO,Fabaceae,Erythrina ulei Harms,Erythrina,ulei,0,0,0,0,0,desfoliado,0,2011-10-19,2011,25.469338709677423,180.82999999999998,Erythrina,Ingeniero del Suelo - Fijador N
29734,10,Bosque de Tierra Firme,TF1,5a,564,NO,Fabaceae,Hymenaea courbaril L.,Hymenaea,courbaril,0,0,0,0,0,,0,2011-10-19,2011,25.469338709677423,180.82999999999998,Hymenaea,Estrella Comercial - Frutal
29746,10,Bosque de Tierra Firme,TF1,6a,580,NO,Sapotaceae,Pouteria sp. 3,Pouteria,sp,0,0,2,0,0,,1,2011-10-19,2011,25.469338709677423,180.82999999999998,Pouteria,Estrella Comercial - Frutal
29747,10,Bosque de Tierra Firme,TF1,6a,581,NO,Fabaceae,Swartzia myrtifolia Sm.,Swartzia,myrtifolia,0,0,0,0,0,,0,2011-10-19,2011,25.469338709677423,180.82999999999998,Swartzia,Ingeniero del Suelo - Fijador N
29750,10,Bosque de Tierra Firme,TF1,6b,589,NO,Fabaceae,Hymenaea courbaril L.,Hymenaea,courbaril,0,0,0,3,0,,1,2011-10-19,2011,25.469338709677423,180.82999999999998,Hymenaea,Estrella Comercial - Frutal
29769,10,Bosque de Tierra Firme,TF2,1b,614,NO,Fabaceae,Copaifera reticulata Ducke,Copaifera,reticulata,0,0,0,0,0,,0,2011-10-19,2011,25.469338709677423,180.82999999999998,Copaifera,Estrella Comercial - Industrial
29772,10,Bosque de Tierra Firme,TF2,1b,617,NO,Sapotaceae,Pouteria sp. 2,Pouteria,sp,0,0,0,0,0,,0,2011-10-19,2011,25.469338709677423,180.82999999999998,Pouteria,Estrella Comercial - Frutal
29776,10,Bosque de Tierra Firme,TF2,1b,624,NO,Euphorbiaceae,Hevea guianensis Aubl.,Hevea,guianensis,0,0,0,0,0,,0,2011-10-19,2011,25.469338709677423,180.82999999999998,Hevea,Estrella Comercial - Industrial
29780,10,Bosque de Tierra Firme,TF2,2a,629,NO,Euphorbiaceae,Hevea guianensis Aubl.,Hevea,guianensis,0,0,0,0,0,,0,2011-10-19,2011,25.469338709677423,180.82999999999998,Hevea,Estrella Comercial - Industrial
29787,10,Bosque de Tierra Firme,TF2,2b,638,NO,Moraceae,Brosimum rubescens Taub.,Brosimum,rubescens,0,0,0,0,0,,0,2011-10-19,2011,25.469338709677423,180.82999999999998,Brosimum,Caja Fuerte - Maderable
29792,10,Bosque de Tierra Firme,TF2,3a,648,NO,Sapotaceae,Pouteria torta (Mart.) Radlk.,Pouteria,torta,0,0,0,0,0,,0,2011-10-19,2011,25.469338709677423,180.82999999999998,Pouteria,Estrella Comercial - Frutal
29797,10,Bosque de Tierra Firme,TF2,3b,654,NO,Fabaceae,Inga sapindoides Willd.,Inga,sapindoides,0,0,0,0,0,,0,2011-10-19,2011,25.469338709677423,180.82999999999998,Inga,Ingeniero del Suelo - Fijador N
29802,10,Bosque de Tierra Firme,TF2,4a,661,NO,Euphorbiaceae,Hevea guianensis Aubl.,Hevea,guianensis,0,0,1,0,0,,1,2011-10-19,2011,25.469338709677423,180.82999999999998,Hevea,Estrella Comercial - Industrial
29808,10,Bosque de Tierra Firme,TF2,4a,669,NO,Fabaceae,Tachigali vasquezii Pipoly,Tachigali,vasquezii,0,0,0,0,0,,0,2011-10-19,2011,25.469338709677423,180.82999999999998,Tachigali,Ingeniero del Suelo - Fijador N
29817,10,Bosque de Tierra Firme,TF2,4b,681,NO,Malvaceae,Theobroma speciosum Willd. ex Spreng.,Theobroma,speciosum,0,0,0,0,0,,0,2011-10-19,2011,25.469338709677423,180.82999999999998,Theobroma,Estrella Comercial - Frutal
29823,10,Bosque de Tierra Firme,TF2,4b,687,NO,Urticaceae,Cecropia sciadophylla Mart.,Cecropia,sciadophylla,0,0,0,0,0,,0,2011-10-19,2011,25.469338709677423,180.82999999999998,Cecropia,Ingeniero del Suelo - Pionera
29831,10,Bosque de Tierra Firme,TF2,5a,695,NO,Arecaceae,Bactris gasipaes Kunth,Bactris,gasipaes,0,0,0,0,0,,0,2011-10-19,2011,25.469338709677423,180.82999999999998,Bactris,Estrella Comercial - Frutal
29834,10,Bosque de Tierra Firme,TF2,5a,698,NO,Meliaceae,Cedrela fissilis Vell.,Cedrela,fissilis,0,0,0,0,0,desfoliado,0,2011-10-19,2011,25.469338709677423,180.82999999999998,Cedrela,Caja Fuerte - Maderable
29854,10,Bosque de Tierra Firme,TF3,1b,721,NO,Moraceae,Brosimum rubescens Taub.,Brosimum,rubescens,0,0,0,0,0,,0,2011-10-22,2011,25.469338709677423,180.82999999999998,Brosimum,Caja Fuerte - Maderable
29874,10,Bosque de Tierra Firme,TF3,2b,746,NO,Euphorbiaceae,Hevea guianensis Aubl.,Hevea,guianensis,0,0,0,0,0,hojas nuevas,0,2011-10-22,2011,25.469338709677423,180.82999999999998,Hevea,Estrella Comercial - Industrial
29876,10,Bosque de Tierra Firme,TF3,2b,749,NO,Fabaceae,Cedrelinga catenaeformis (Ducke) Ducke,Cedrelinga,catenaeformis,0,0,0,0,0,,0,2011-10-22,2011,25.469338709677423,180.82999999999998,Cedrelinga,Caja Fuerte - Maderable / Fijador N
29879,10,Bosque de Tierra Firme,TF3,3a,756,NO,Fabaceae,Inga alba (Sw.) Willd.,Inga,alba,0,0,0,0,0,,0,2011-10-22,2011,25.469338709677423,180.82999999999998,Inga,Ingeniero del Suelo - Fijador N
